current_points,offences_last_12m,minor_offences,moderate_offences,severe_offences,days_since_last_offence,avg_days_between_offences,years_since_licence_issue,suspension_proximity,stability_index,trend_encoded,label
5.0,0,1,0,0,120.0,37.0,10.0,0.3333333333333333,84.66666666666667,1,0
5.0,1,0,0,1,120.0,98.0,1.0,0.3333333333333333,80.66666666666667,1,0
3.0,0,0,0,0,201.0,75.0,5.0,0.2,92.0,0,0
1.0,0,0,0,0,269.0,101.0,21.0,0.0666666666666666,97.33333333333331,0,0
7.0,3,0,2,0,120.0,42.0,22.0,0.4666666666666667,73.33333333333333,1,1
2.0,1,1,0,0,145.0,300.0,3.0,0.17,86.33,0,0
2.0,0,0,0,0,357.0,138.0,8.0,0.1333333333333333,94.66666666666669,0,0
11.0,4,0,3,0,30.0,47.0,21.0,0.7333333333333333,58.66666666666667,1,1
1.0,0,0,0,0,204.0,115.0,4.0,0.0666666666666666,97.33333333333331,0,0
11.0,3,0,3,0,0.0,37.0,10.0,0.7333333333333333,58.66666666666667,1,1
4.0,2,1,0,0,0.0,66.0,15.0,0.2666666666666666,87.33333333333333,1,0
8.0,3,0,2,1,30.0,38.0,8.0,0.5333333333333333,64.66666666666667,1,1
9.0,3,0,3,0,0.0,23.0,12.0,0.6,64.0,1,1
7.0,0,0,0,0,275.0,107.0,17.0,0.4666666666666667,81.33333333333333,0,0
4.0,1,1,0,0,30.0,74.0,25.0,0.2666666666666666,87.33333333333333,1,0
1.0,1,1,0,0,90.0,47.0,5.0,0.0666666666666666,95.33333333333331,1,0
7.0,3,0,2,0,90.0,57.0,11.0,0.4666666666666667,73.33333333333333,1,1
14.0,3,0,2,1,60.0,52.0,5.0,0.9333333333333332,48.66666666666666,1,1
12.0,3,1,1,1,0.0,105.0,10.0,0.8,56.0,1,1
7.0,1,1,0,0,0.0,90.0,6.0,0.4666666666666667,79.33333333333333,1,0
8.0,0,0,0,0,205.0,55.0,14.0,0.5333333333333333,78.66666666666667,0,0
0.0,0,0,0,0,354.0,130.0,25.0,0.0,100.0,0,0
2.0,0,0,0,0,245.0,85.0,8.0,0.1333333333333333,94.66666666666669,0,0
1.0,0,0,0,0,273.0,126.0,13.0,0.0666666666666666,97.33333333333331,0,0
11.0,2,1,0,1,0.0,61.0,2.0,0.7333333333333333,62.66666666666667,1,1
4.0,0,0,0,0,357.0,107.0,11.0,0.2666666666666666,89.33333333333333,0,0
8.0,1,1,0,0,30.0,89.0,2.0,0.5333333333333333,76.66666666666667,1,0
3.0,0,0,0,0,189.0,124.0,10.0,0.2,92.0,0,0
0.0,0,1,0,0,60.0,49.0,20.0,0.0,98.0,1,0
10.0,3,1,1,1,0.0,104.0,15.0,0.6666666666666666,61.33333333333334,1,1
4.0,2,1,1,0,0.0,33.0,22.0,0.2666666666666666,83.33333333333333,1,0
7.0,1,0,1,0,60.0,74.0,10.0,0.4666666666666667,77.33333333333333,1,0
4.0,0,0,0,0,261.0,63.0,15.0,0.2666666666666666,89.33333333333333,0,0
11.0,2,1,0,0,120.0,84.0,13.0,0.7333333333333333,68.66666666666667,1,1
3.0,3,1,1,0,120.0,73.0,7.0,0.2,86.0,1,0
8.0,3,1,1,0,0.0,110.0,22.0,0.5333333333333333,72.66666666666667,1,1
7.0,4,2,2,0,0.0,88.0,4.0,0.4666666666666667,69.33333333333333,1,1
3.0,2,2,0,0,90.0,35.0,23.0,0.2,88.0,1,0
9.0,3,1,1,1,0.0,57.0,19.0,0.6,64.0,1,1
0.0,0,0,0,0,353.0,81.0,20.0,0.0,100.0,0,0
8.0,3,0,1,1,60.0,70.0,5.0,0.5333333333333333,68.66666666666667,1,1
2.0,0,0,0,0,222.0,77.0,11.0,0.1333333333333333,94.66666666666669,0,0
4.0,0,0,0,0,334.0,82.0,15.0,0.2666666666666666,89.33333333333333,0,0
1.0,1,0,0,0,261.0,48.0,6.0,0.0666666666666666,97.33333333333331,0,0
12.0,3,3,0,0,30.0,80.0,1.0,0.8,62.0,1,1
8.0,2,0,3,0,30.0,55.0,23.0,0.5333333333333333,66.66666666666667,1,1
1.0,1,1,0,0,30.0,45.0,6.0,0.0666666666666666,95.33333333333331,1,0
6.0,1,0,0,0,282.0,103.0,1.0,0.4,84.0,0,0
4.0,1,0,1,0,0.0,116.0,2.0,0.2666666666666666,85.33333333333333,1,0
6.0,2,0,1,0,0.0,37.0,13.0,0.4,80.0,1,0
8.0,2,1,0,0,60.0,68.0,10.0,0.5333333333333333,76.66666666666667,1,0
4.0,1,0,0,1,150.0,100.0,18.0,0.2666666666666666,83.33333333333333,1,0
4.0,1,0,1,0,90.0,49.0,9.0,0.2666666666666666,85.33333333333333,1,0
6.0,4,1,1,1,0.0,34.0,17.0,0.4,72.0,1,1
4.0,0,0,0,0,311.0,136.0,7.0,0.2666666666666666,89.33333333333333,0,0
8.0,1,0,0,0,199.0,84.0,6.0,0.5333333333333333,78.66666666666667,0,0
2.0,0,0,0,0,216.0,52.0,6.0,0.1333333333333333,94.66666666666669,0,0
10.0,0,1,0,0,0.0,76.0,10.0,0.6666666666666666,71.33333333333334,1,0
4.0,0,0,0,0,347.0,77.0,19.0,0.2666666666666666,89.33333333333333,0,0
0.0,0,0,0,0,209.0,80.0,17.0,0.0,100.0,0,0
2.0,3,2,0,0,0.0,65.0,14.0,0.1333333333333333,90.66666666666669,1,0
13.0,5,1,1,2,30.0,68.0,3.0,0.8666666666666667,47.33333333333333,1,1
8.0,1,1,0,0,30.0,75.0,2.0,0.5333333333333333,76.66666666666667,1,0
1.0,0,0,0,0,251.0,118.0,24.0,0.0666666666666666,97.33333333333331,0,0
6.0,2,1,1,0,30.0,69.0,7.0,0.4,78.0,1,0
5.0,3,2,0,0,60.0,65.0,16.0,0.3333333333333333,82.66666666666667,1,0
8.0,0,0,0,0,253.0,120.0,9.0,0.5333333333333333,78.66666666666667,0,0
13.0,0,0,0,0,222.0,121.0,21.0,0.8666666666666667,65.33333333333333,0,0
11.0,2,0,2,0,30.0,81.0,13.0,0.7333333333333333,62.66666666666667,1,1
3.0,0,0,0,0,342.0,124.0,13.0,0.2,92.0,0,1
5.0,1,1,0,0,30.0,78.0,2.0,0.3333333333333333,84.66666666666667,1,0
5.0,3,1,1,0,0.0,85.0,12.0,0.3333333333333333,80.66666666666667,1,0
2.0,0,0,0,0,296.0,54.0,21.0,0.1333333333333333,94.66666666666669,0,0
0.0,0,0,0,0,354.0,109.0,20.0,0.0,100.0,0,0
6.0,4,2,1,0,30.0,36.0,20.0,0.4,76.0,1,1
10.0,3,2,1,0,0.0,101.0,23.0,0.6666666666666666,65.33333333333334,1,1
2.0,1,0,1,0,30.0,35.0,2.0,0.1333333333333333,90.66666666666669,1,0
4.0,0,0,0,0,340.0,67.0,18.0,0.2666666666666666,89.33333333333333,0,0
2.0,1,1,0,0,150.0,101.0,21.0,0.1333333333333333,92.66666666666669,1,0
7.0,0,0,0,0,297.0,93.0,24.0,0.4666666666666667,81.33333333333333,0,0
2.0,0,0,0,0,297.0,93.0,7.0,0.1333333333333333,94.66666666666669,0,0
1.0,0,0,0,0,264.0,124.0,8.0,0.0666666666666666,97.33333333333331,0,0
0.0,0,0,0,0,206.0,95.0,21.0,0.0,100.0,0,0
4.0,2,1,0,0,30.0,91.0,12.0,0.2666666666666666,87.33333333333333,1,0
8.0,3,0,3,0,0.0,37.0,14.0,0.5333333333333333,66.66666666666667,1,1
1.0,0,0,0,0,183.0,84.0,20.0,0.0666666666666666,97.33333333333331,0,0
12.0,2,0,1,1,120.0,62.0,1.0,0.8,58.0,1,1
2.0,0,0,0,0,244.0,102.0,9.0,0.1333333333333333,94.66666666666669,0,0
10.0,5,1,1,3,0.0,70.0,18.0,0.6666666666666666,49.33333333333334,1,1
3.0,1,1,1,0,0.0,25.0,19.0,0.2,86.0,1,0
12.0,4,1,1,1,30.0,105.0,16.0,0.8,56.0,1,1
0.0,0,0,0,0,319.0,117.0,8.0,0.0,100.0,0,0
8.0,2,2,0,0,0.0,46.0,13.0,0.5333333333333333,74.66666666666667,1,1
10.0,1,1,0,0,90.0,119.0,15.0,0.6666666666666666,71.33333333333334,1,0
5.0,0,0,0,0,211.0,47.0,10.0,0.3333333333333333,86.66666666666667,0,0
6.0,2,0,1,0,120.0,37.0,24.0,0.4,80.0,1,0
9.0,2,1,0,1,60.0,90.0,21.0,0.6,68.0,1,1
10.0,5,2,1,1,30.0,52.0,22.0,0.6666666666666666,59.33333333333334,1,1
2.0,0,0,0,0,297.0,108.0,22.0,0.1333333333333333,94.66666666666669,0,0
1.0,1,1,0,0,120.0,50.0,12.0,0.0666666666666666,95.33333333333331,1,0
5.0,1,2,0,0,0.0,59.0,11.0,0.3333333333333333,82.66666666666667,1,0
12.0,1,0,0,2,90.0,63.0,16.0,0.8,56.0,1,1
14.0,2,0,0,2,0.0,104.0,12.0,0.9333333333333332,50.66666666666666,1,1
3.0,1,1,0,1,0.0,73.0,25.0,0.2,84.0,1,0
2.0,0,1,0,0,0.0,112.0,9.0,0.1333333333333333,92.66666666666669,1,0
10.0,1,1,0,0,150.0,96.0,18.0,0.6666666666666666,71.33333333333334,1,0
10.0,4,1,3,1,0.0,39.0,12.0,0.6666666666666666,53.33333333333334,1,1
1.0,1,1,0,0,60.0,46.0,11.0,0.0666666666666666,95.33333333333331,1,0
7.0,2,1,0,1,60.0,106.0,1.0,0.4666666666666667,73.33333333333333,1,1
11.0,4,1,2,1,0.0,34.0,12.0,0.7333333333333333,54.66666666666667,1,1
4.0,1,0,0,1,90.0,115.0,2.0,0.2666666666666666,83.33333333333333,1,0
12.0,1,1,1,0,90.0,37.0,7.0,0.8,62.0,1,1
1.0,0,0,0,0,217.0,53.0,13.0,0.0666666666666666,97.33333333333331,0,0
3.0,1,1,0,0,90.0,31.0,14.0,0.2,90.0,1,0
11.0,4,2,0,2,0.0,68.0,2.0,0.7333333333333333,54.66666666666667,1,1
7.0,3,0,1,3,0.0,14.0,8.0,0.4666666666666667,59.33333333333333,1,1
11.0,5,2,0,3,0.0,39.0,17.0,0.7333333333333333,48.66666666666667,1,1
4.0,1,0,0,0,244.0,120.0,25.0,0.2666666666666666,89.33333333333333,0,1
4.0,2,1,1,0,30.0,65.0,18.0,0.2666666666666666,83.33333333333333,1,0
4.0,0,0,0,0,332.0,90.0,19.0,0.2666666666666666,89.33333333333333,0,0
3.0,2,1,0,0,120.0,74.0,10.0,0.2,90.0,1,0
10.0,4,0,2,1,30.0,15.0,15.0,0.6666666666666666,59.33333333333334,1,1
2.0,2,0,0,1,60.0,111.0,1.0,0.1333333333333333,88.66666666666667,1,0
13.0,2,0,0,2,90.0,100.0,8.0,0.8666666666666667,53.33333333333333,1,1
0.0,0,0,0,0,320.0,84.0,10.0,0.0,100.0,0,0
6.0,2,1,1,0,60.0,111.0,10.0,0.4,78.0,1,1
8.0,2,2,0,0,0.0,94.0,17.0,0.5333333333333333,74.66666666666667,1,1
10.0,3,1,1,1,60.0,92.0,10.0,0.6666666666666666,61.33333333333334,1,1
8.0,0,0,0,0,307.0,136.0,7.0,0.5333333333333333,78.66666666666667,0,0
6.0,0,1,0,0,0.0,110.0,13.0,0.4,82.0,1,0
4.0,0,0,0,0,276.0,82.0,19.0,0.2666666666666666,89.33333333333333,0,0
1.0,1,0,1,0,120.0,39.0,6.0,0.0666666666666666,93.33333333333331,1,0
5.0,1,0,0,0,193.0,117.0,9.0,0.3333333333333333,86.66666666666667,0,0
2.0,1,1,0,0,30.0,59.0,13.0,0.1333333333333333,92.66666666666669,1,0
5.0,1,0,0,1,120.0,48.0,2.0,0.3333333333333333,80.66666666666667,1,0
10.0,3,0,2,1,0.0,35.0,13.0,0.6666666666666666,59.33333333333334,1,1
1.0,0,0,0,0,301.0,66.0,25.0,0.0666666666666666,97.33333333333331,0,0
12.0,6,1,3,2,0.0,16.0,16.0,0.8,42.0,1,1
5.0,0,0,0,0,248.0,129.0,14.0,0.3333333333333333,86.66666666666667,0,0
10.0,2,0,2,0,30.0,51.0,12.0,0.6666666666666666,65.33333333333334,1,1
6.0,0,0,0,1,120.0,47.0,12.0,0.4,78.0,1,0
1.0,0,0,0,0,250.0,81.0,23.0,0.0666666666666666,97.33333333333331,0,0
4.0,2,2,0,0,30.0,83.0,2.0,0.2666666666666666,85.33333333333333,1,0
2.0,1,0,0,0,341.0,127.0,1.0,0.1333333333333333,94.66666666666669,0,0
3.0,0,0,0,0,235.0,50.0,23.0,0.2,92.0,0,0
8.0,1,0,0,0,314.0,108.0,10.0,0.5333333333333333,78.66666666666667,0,0
3.0,0,0,0,0,315.0,131.0,13.0,0.2,92.0,0,0
10.0,3,0,1,2,0.0,82.0,24.0,0.6666666666666666,57.33333333333334,1,1
0.0,0,1,0,0,150.0,105.0,18.0,0.0,98.0,1,0
1.0,1,0,0,0,271.0,100.0,10.0,0.0666666666666666,97.33333333333331,0,0
7.0,5,0,3,2,0.0,82.0,6.0,0.4666666666666667,57.33333333333333,1,1
3.0,0,0,0,0,338.0,58.0,9.0,0.2,92.0,0,0
12.0,3,0,0,2,0.0,53.0,8.0,0.8,56.0,1,1
2.0,0,0,0,0,278.0,53.0,5.0,0.1333333333333333,94.66666666666669,0,0
1.0,0,1,0,0,60.0,100.0,16.0,0.0666666666666666,95.33333333333331,1,0
8.0,0,0,0,0,284.0,140.0,3.0,0.5333333333333333,78.66666666666667,0,0
4.0,0,0,0,0,340.0,139.0,10.0,0.2666666666666666,89.33333333333333,0,1
7.0,0,0,0,0,287.0,81.0,6.0,0.4666666666666667,81.33333333333333,0,0
9.0,5,2,2,0,0.0,75.0,2.0,0.6,64.0,1,1
4.0,0,0,0,0,323.0,113.0,19.0,0.2666666666666666,89.33333333333333,0,0
2.0,0,0,0,0,338.0,111.0,1.0,0.1333333333333333,94.66666666666669,0,0
7.0,4,1,2,0,30.0,64.0,18.0,0.4666666666666667,71.33333333333333,1,1
2.0,0,0,0,0,184.0,112.0,4.0,0.1333333333333333,94.66666666666669,0,0
6.0,2,1,1,0,0.0,65.0,23.0,0.4,78.0,1,0
3.0,1,0,0,0,282.0,63.0,18.0,0.2,92.0,0,0
4.0,1,0,0,0,226.0,44.0,19.0,0.2666666666666666,89.33333333333333,0,0
6.0,2,0,1,0,120.0,64.0,17.0,0.4,80.0,1,0
1.0,0,0,0,0,213.0,95.0,20.0,0.0666666666666666,97.33333333333331,0,0
4.0,1,0,0,0,218.0,80.0,25.0,0.2666666666666666,89.33333333333333,0,0
11.0,4,0,2,2,30.0,53.0,3.0,0.7333333333333333,50.66666666666667,1,1
14.0,4,1,1,1,0.0,75.0,14.0,0.9333333333333332,50.66666666666666,1,1
9.0,2,1,1,1,30.0,41.0,9.0,0.6,64.0,1,1
1.0,0,0,0,0,268.0,78.0,23.0,0.0666666666666666,97.33333333333331,0,0
11.0,3,2,1,0,60.0,95.0,15.0,0.7333333333333333,62.66666666666667,1,1
6.0,3,2,0,1,0.0,89.0,23.0,0.4,74.0,1,1
12.0,4,0,2,2,30.0,91.0,6.0,0.8,48.0,1,1
5.0,0,1,0,0,90.0,62.0,9.0,0.3333333333333333,84.66666666666667,1,0
5.0,1,0,0,1,90.0,119.0,19.0,0.3333333333333333,80.66666666666667,1,0
9.0,2,1,0,1,120.0,90.0,17.0,0.6,68.0,1,1
3.0,1,0,0,0,358.0,115.0,11.0,0.2,92.0,0,0
2.0,0,0,0,0,273.0,143.0,9.0,0.1333333333333333,94.66666666666669,0,0
3.0,3,1,0,1,90.0,100.0,5.0,0.2,84.0,1,1
4.0,0,0,0,0,185.0,45.0,10.0,0.2666666666666666,89.33333333333333,0,0
12.0,3,1,0,2,60.0,54.0,7.0,0.8,54.0,1,1
7.0,0,0,1,0,150.0,59.0,18.0,0.4666666666666667,77.33333333333333,1,0
2.0,0,0,0,0,256.0,89.0,24.0,0.1333333333333333,94.66666666666669,0,0
1.0,1,0,0,0,296.0,69.0,17.0,0.0666666666666666,97.33333333333331,0,0
0.0,0,0,0,0,257.0,49.0,11.0,0.0,100.0,0,0
7.0,2,1,1,0,30.0,92.0,10.0,0.4666666666666667,75.33333333333333,1,0
4.0,1,0,1,0,150.0,28.0,7.0,0.2666666666666666,85.33333333333333,1,0
4.0,1,0,1,0,120.0,38.0,22.0,0.2666666666666666,85.33333333333333,1,0
4.0,0,0,0,0,258.0,57.0,4.0,0.2666666666666666,89.33333333333333,0,0
3.0,0,0,0,0,351.0,120.0,9.0,0.2,92.0,0,0
2.0,2,1,0,0,150.0,78.0,19.0,0.1333333333333333,92.66666666666669,1,0
3.0,0,0,0,0,187.0,99.0,12.0,0.2,92.0,0,0
4.0,1,0,1,0,120.0,47.0,24.0,0.2666666666666666,85.33333333333333,1,0
4.0,3,2,0,0,0.0,95.0,20.0,0.2666666666666666,85.33333333333333,1,0
0.0,1,1,0,0,0.0,48.0,14.0,0.0,98.0,1,0
0.0,3,0,2,0,60.0,97.0,12.0,0.0,92.0,1,0
0.0,1,1,0,0,150.0,85.0,11.0,0.0,98.0,1,0
7.0,2,0,0,1,30.0,94.0,24.0,0.4666666666666667,75.33333333333333,1,1
7.0,0,0,0,0,212.0,49.0,23.0,0.4666666666666667,81.33333333333333,0,0
3.0,0,0,0,0,315.0,60.0,9.0,0.2,92.0,0,0
8.0,1,0,0,1,60.0,60.0,8.0,0.5333333333333333,72.66666666666667,1,1
6.0,0,1,0,0,90.0,112.0,16.0,0.4,82.0,1,0
11.0,4,1,1,2,30.0,66.0,22.0,0.7333333333333333,52.66666666666667,1,1
3.0,0,0,0,0,232.0,50.0,14.0,0.2,92.0,0,0
5.0,1,1,0,0,120.0,105.0,7.0,0.3333333333333333,84.66666666666667,1,0
2.0,0,0,0,0,181.0,128.0,21.0,0.1333333333333333,94.66666666666669,0,0
4.0,0,0,0,0,271.0,83.0,19.0,0.2666666666666666,89.33333333333333,0,0
2.0,0,1,0,0,0.0,97.0,9.0,0.1333333333333333,92.66666666666669,1,0
1.0,0,0,0,0,251.0,127.0,16.0,0.0666666666666666,97.33333333333331,0,0
1.0,1,0,0,0,313.0,69.0,24.0,0.0666666666666666,97.33333333333331,0,0
5.0,1,1,0,0,30.0,57.0,18.0,0.3333333333333333,84.66666666666667,1,1
3.0,2,1,0,0,30.0,79.0,8.0,0.2,90.0,1,0
5.0,0,0,0,0,333.0,79.0,7.0,0.3333333333333333,86.66666666666667,0,0
11.0,2,0,1,0,150.0,32.0,1.0,0.7333333333333333,66.66666666666667,1,1
8.0,2,1,0,0,90.0,87.0,8.0,0.5333333333333333,76.66666666666667,1,0
3.0,1,0,0,0,314.0,65.0,5.0,0.2,92.0,0,0
3.0,0,0,0,0,348.0,93.0,5.0,0.2,92.0,0,0
0.0,0,0,0,0,256.0,72.0,14.0,0.0,100.0,0,0
2.0,0,0,0,0,314.0,51.0,24.0,0.1333333333333333,94.66666666666669,0,0
1.0,0,1,0,0,150.0,75.0,25.0,0.0666666666666666,95.33333333333331,1,0
1.0,0,0,0,0,308.0,136.0,12.0,0.0666666666666666,97.33333333333331,0,0
4.0,1,1,0,0,60.0,96.0,12.0,0.2666666666666666,87.33333333333333,1,0
3.0,0,0,0,0,211.0,52.0,7.0,0.2,92.0,0,0
13.0,3,0,0,2,60.0,31.0,24.0,0.8666666666666667,53.33333333333333,1,1
4.0,0,0,0,0,352.0,94.0,23.0,0.2666666666666666,89.33333333333333,0,0
2.0,0,0,0,0,238.0,78.0,25.0,0.1333333333333333,94.66666666666669,0,0
4.0,1,0,0,0,254.0,81.0,19.0,0.2666666666666666,89.33333333333333,0,0
4.0,2,1,0,0,0.0,70.0,14.0,0.2666666666666666,87.33333333333333,1,0
7.0,2,1,0,1,0.0,91.0,21.0,0.4666666666666667,73.33333333333333,1,1
3.0,0,0,0,0,282.0,56.0,5.0,0.2,92.0,0,0
4.0,1,0,0,0,324.0,87.0,5.0,0.2666666666666666,89.33333333333333,0,0
8.0,1,1,0,0,30.0,119.0,25.0,0.5333333333333333,76.66666666666667,1,0
2.0,1,0,0,0,240.0,70.0,7.0,0.1333333333333333,94.66666666666669,0,0
0.0,0,0,0,0,194.0,89.0,15.0,0.0,100.0,0,0
4.0,1,1,0,0,120.0,68.0,3.0,0.2666666666666666,87.33333333333333,1,0
4.0,1,0,0,0,268.0,57.0,16.0,0.2666666666666666,89.33333333333333,0,0
7.0,0,1,0,0,150.0,90.0,23.0,0.4666666666666667,79.33333333333333,1,0
0.0,1,0,0,0,182.0,79.0,16.0,0.0,100.0,0,0
0.0,0,0,0,0,239.0,131.0,1.0,0.0,100.0,0,0
6.0,1,0,0,1,60.0,50.0,17.0,0.4,78.0,1,1
0.0,1,0,0,0,181.0,107.0,25.0,0.0,100.0,0,0
2.0,3,3,0,0,30.0,31.0,18.0,0.1333333333333333,88.66666666666667,1,0
9.0,0,0,0,0,265.0,77.0,17.0,0.6,76.0,0,0
12.0,2,2,0,0,0.0,33.0,21.0,0.8,64.0,1,1
3.0,0,1,0,0,150.0,50.0,2.0,0.2,90.0,1,0
6.0,0,0,0,0,184.0,41.0,24.0,0.4,84.0,0,0
5.0,1,0,1,0,150.0,94.0,9.0,0.3333333333333333,82.66666666666667,1,0
4.0,0,0,0,0,328.0,128.0,11.0,0.2666666666666666,89.33333333333333,0,0
2.0,0,0,0,0,317.0,76.0,22.0,0.1333333333333333,94.66666666666669,0,0
6.0,2,0,0,1,60.0,112.0,11.0,0.4,78.0,1,0
0.0,1,0,1,0,30.0,111.0,13.0,0.0,96.0,1,0
2.0,0,0,0,0,297.0,84.0,25.0,0.1333333333333333,94.66666666666669,0,0
2.0,1,0,1,0,60.0,56.0,21.0,0.1333333333333333,90.66666666666669,1,0
4.0,0,0,0,0,344.0,97.0,13.0,0.2666666666666666,89.33333333333333,0,0
3.0,3,1,0,1,30.0,69.0,18.0,0.2,84.0,1,1
3.0,2,0,0,1,0.0,65.0,11.0,0.2,86.0,1,0
4.0,0,0,0,0,333.0,92.0,14.0,0.2666666666666666,89.33333333333333,0,0
3.0,0,0,0,0,356.0,118.0,6.0,0.2,92.0,0,0
10.0,3,1,1,1,0.0,69.0,19.0,0.6666666666666666,61.33333333333334,1,1
10.0,6,1,1,3,0.0,36.0,13.0,0.6666666666666666,49.33333333333334,1,1
4.0,0,0,0,0,335.0,113.0,20.0,0.2666666666666666,89.33333333333333,0,0
8.0,2,3,0,0,0.0,38.0,9.0,0.5333333333333333,72.66666666666667,1,1
11.0,1,1,1,0,30.0,66.0,17.0,0.7333333333333333,64.66666666666667,1,1
7.0,2,1,0,1,0.0,62.0,17.0,0.4666666666666667,73.33333333333333,1,1
2.0,0,0,0,0,192.0,56.0,13.0,0.1333333333333333,94.66666666666669,0,0
5.0,0,0,0,0,322.0,54.0,4.0,0.3333333333333333,86.66666666666667,0,0
3.0,1,0,0,0,199.0,92.0,12.0,0.2,92.0,0,0
5.0,1,1,0,0,90.0,29.0,13.0,0.3333333333333333,84.66666666666667,1,0
0.0,0,0,0,0,303.0,97.0,16.0,0.0,100.0,0,0
2.0,0,1,0,0,90.0,91.0,6.0,0.1333333333333333,92.66666666666669,1,0
4.0,0,0,0,0,301.0,50.0,15.0,0.2666666666666666,89.33333333333333,0,0
7.0,0,1,0,0,150.0,65.0,16.0,0.4666666666666667,79.33333333333333,1,0
1.0,0,0,0,0,266.0,115.0,13.0,0.0666666666666666,97.33333333333331,0,0
2.0,0,0,0,0,216.0,96.0,1.0,0.1333333333333333,94.66666666666669,0,0
4.0,2,1,0,0,30.0,49.0,7.0,0.2666666666666666,87.33333333333333,1,0
3.0,0,0,0,0,183.0,63.0,11.0,0.2,92.0,0,0
4.0,1,0,0,0,345.0,94.0,12.0,0.2666666666666666,89.33333333333333,0,0
5.0,1,1,0,0,90.0,33.0,19.0,0.3333333333333333,84.66666666666667,1,0
8.0,0,1,0,0,60.0,62.0,8.0,0.5333333333333333,76.66666666666667,1,0
8.0,1,0,1,0,60.0,39.0,21.0,0.5333333333333333,74.66666666666667,1,0
4.0,1,1,0,0,90.0,108.0,24.0,0.2666666666666666,87.33333333333333,1,0
6.0,3,0,2,1,0.0,43.0,21.0,0.4,70.0,1,1
12.0,2,0,1,0,90.0,62.0,13.0,0.8,64.0,1,1
14.0,0,0,1,0,120.0,82.0,15.0,0.9333333333333332,58.66666666666666,1,1
10.0,2,0,1,1,30.0,54.0,1.0,0.6666666666666666,63.33333333333334,1,1
6.0,0,0,0,0,196.0,51.0,6.0,0.4,84.0,0,0
2.0,1,0,0,0,341.0,74.0,3.0,0.1333333333333333,94.66666666666669,0,0
0.0,0,0,0,0,242.0,68.0,12.0,0.0,100.0,0,0
9.0,3,0,2,1,60.0,15.0,25.0,0.6,62.0,1,1
8.0,0,0,0,0,193.0,122.0,25.0,0.5333333333333333,78.66666666666667,0,0
11.0,3,1,1,1,0.0,28.0,11.0,0.7333333333333333,58.66666666666667,1,1
2.0,0,0,0,0,336.0,49.0,18.0,0.1333333333333333,94.66666666666669,0,0
5.0,0,1,0,0,120.0,98.0,7.0,0.3333333333333333,84.66666666666667,1,0
3.0,2,0,0,1,0.0,125.0,4.0,0.2,86.0,1,0
3.0,0,1,0,0,150.0,100.0,17.0,0.2,90.0,1,0
1.0,1,0,0,0,294.0,125.0,3.0,0.0666666666666666,97.33333333333331,0,0
0.0,0,1,0,0,60.0,118.0,25.0,0.0,98.0,1,0
7.0,3,1,1,0,0.0,120.0,24.0,0.4666666666666667,75.33333333333333,1,1
5.0,3,2,0,0,60.0,103.0,1.0,0.3333333333333333,82.66666666666667,1,0
4.0,0,0,0,0,283.0,75.0,5.0,0.2666666666666666,89.33333333333333,0,0
1.0,1,0,0,0,207.0,106.0,20.0,0.0666666666666666,97.33333333333331,0,0
6.0,4,2,1,0,0.0,46.0,17.0,0.4,76.0,1,1
2.0,0,0,0,0,264.0,128.0,3.0,0.1333333333333333,94.66666666666669,0,0
3.0,0,0,0,0,286.0,68.0,1.0,0.2,92.0,0,0
3.0,1,0,0,0,222.0,78.0,1.0,0.2,92.0,0,0
3.0,0,0,1,0,0.0,109.0,25.0,0.2,88.0,1,0
2.0,1,0,0,0,236.0,104.0,10.0,0.1333333333333333,94.66666666666669,0,0
7.0,0,0,0,0,292.0,85.0,24.0,0.4666666666666667,81.33333333333333,0,0
5.0,0,1,0,0,30.0,89.0,5.0,0.3333333333333333,84.66666666666667,1,0
3.0,2,1,0,0,150.0,101.0,24.0,0.2,90.0,1,0
4.0,2,0,1,1,90.0,33.0,1.0,0.2666666666666666,79.33333333333333,1,1
4.0,2,1,0,1,60.0,107.0,14.0,0.2666666666666666,81.33333333333333,1,1
12.0,2,0,1,0,150.0,70.0,24.0,0.8,64.0,1,1
1.0,1,0,0,0,347.0,120.0,18.0,0.0666666666666666,97.33333333333331,0,0
4.0,1,0,1,0,120.0,80.0,7.0,0.2666666666666666,85.33333333333333,1,0
11.0,3,1,0,1,0.0,110.0,1.0,0.7333333333333333,62.66666666666667,1,1
2.0,1,1,0,0,30.0,56.0,16.0,0.1333333333333333,92.66666666666669,1,0
10.0,2,0,1,2,60.0,89.0,20.0,0.6666666666666666,57.33333333333334,1,1
4.0,0,0,0,0,239.0,66.0,15.0,0.2666666666666666,89.33333333333333,0,0
3.0,1,1,0,0,0.0,46.0,25.0,0.2,90.0,1,0
8.0,0,0,0,0,218.0,84.0,2.0,0.5333333333333333,78.66666666666667,0,0
1.0,0,0,0,0,204.0,130.0,18.0,0.0666666666666666,97.33333333333331,0,0
12.0,5,1,3,1,0.0,11.0,12.0,0.8,48.0,1,1
3.0,1,0,0,0,197.0,128.0,13.0,0.2,92.0,0,0
2.0,1,1,0,0,60.0,112.0,9.0,0.1333333333333333,92.66666666666669,1,0
1.0,0,0,0,0,193.0,129.0,1.0,0.0666666666666666,97.33333333333331,0,0
